seqid,source,type,start,end,score,strand,phase,attributes
2A,IWGSC,gene,51040751,51042375,.,+,.,ID=gene:TraesCS2A02G097400;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5B2C3];gene_id=TraesCS2A02G097400;logic_name=iwgsc_high_conf
2A,IWGSC,gene,57920093,57921975,.,-,.,ID=gene:TraesCS2A02G105100;biotype=protein_coding;gene_id=TraesCS2A02G105100;logic_name=iwgsc_high_conf
2A,IWGSC,gene,78741318,78745564,.,-,.,ID=gene:TraesCS2A02G131000;biotype=protein_coding;gene_id=TraesCS2A02G131000;logic_name=iwgsc_high_conf
2A,IWGSC,gene,214237253,214238222,.,+,.,ID=gene:TraesCS2A02G222500;biotype=protein_coding;gene_id=TraesCS2A02G222500;logic_name=iwgsc_high_conf
2A,IWGSC,gene,234287591,234291417,.,-,.,ID=gene:TraesCS2A02G226400;biotype=protein_coding;gene_id=TraesCS2A02G226400;logic_name=iwgsc_high_conf
2A,IWGSC,gene,394379811,394384016,.,+,.,ID=gene:TraesCS2A02G257200;biotype=protein_coding;description=Glutamate receptor [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5TGM0];gene_id=TraesCS2A02G257200;logic_name=iwgsc_high_conf
2A,IWGSC,gene,455481094,455481712,.,+,.,ID=gene:TraesCS2A02G275900;biotype=protein_coding;description=Cysteine proteinase inhibitor [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5TI43];gene_id=TraesCS2A02G275900;logic_name=iwgsc_high_conf
2A,IWGSC,gene,605034659,605038359,.,-,.,ID=gene:TraesCS2A02G360600;biotype=protein_coding;gene_id=TraesCS2A02G360600;logic_name=iwgsc_high_conf
2A,IWGSC,gene,605400017,605402122,.,+,.,ID=gene:TraesCS2A02G361700;biotype=protein_coding;gene_id=TraesCS2A02G361700;logic_name=iwgsc_high_conf
2A,IWGSC,gene,608784120,608788150,.,+,.,ID=gene:TraesCS2A02G364900;biotype=protein_coding;gene_id=TraesCS2A02G364900;logic_name=iwgsc_high_conf
2A,IWGSC,gene,611934295,611940619,.,+,.,ID=gene:TraesCS2A02G368200;biotype=protein_coding;gene_id=TraesCS2A02G368200;logic_name=iwgsc_high_conf
2A,IWGSC,gene,675746501,675752258,.,-,.,ID=gene:TraesCS2A02G419800;biotype=protein_coding;gene_id=TraesCS2A02G419800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,700236463,700237462,.,-,.,ID=gene:TraesCS2A02G450800;biotype=protein_coding;gene_id=TraesCS2A02G450800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,705525401,705527817,.,-,.,ID=gene:TraesCS2A02G456800;biotype=protein_coding;gene_id=TraesCS2A02G456800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,707064169,707064772,.,+,.,ID=gene:TraesCS2A02G460800;biotype=protein_coding;gene_id=TraesCS2A02G460800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,709849487,709853344,.,+,.,ID=gene:TraesCS2A02G464400;biotype=protein_coding;gene_id=TraesCS2A02G464400;logic_name=iwgsc_high_conf
2A,IWGSC,gene,710035813,710043295,.,+,.,ID=gene:TraesCS2A02G464700;biotype=protein_coding;gene_id=TraesCS2A02G464700;logic_name=iwgsc_high_conf
2A,IWGSC,gene,710352931,710359435,.,+,.,ID=gene:TraesCS2A02G465600;biotype=protein_coding;gene_id=TraesCS2A02G465600;logic_name=iwgsc_high_conf
2A,IWGSC,gene,717384513,717390707,.,-,.,ID=gene:TraesCS2A02G479000;biotype=protein_coding;description=Phosphatidylinositol 4-phosphate 5-kinase [Source:UniProtKB/TrEMBL%3BAcc:W5ATW4];gene_id=TraesCS2A02G479000;logic_name=iwgsc_high_conf
2A,IWGSC,gene,718119209,718120918,.,+,.,ID=gene:TraesCS2A02G480100;biotype=protein_coding;gene_id=TraesCS2A02G480100;logic_name=iwgsc_high_conf
2A,IWGSC,gene,720059493,720062716,.,-,.,ID=gene:TraesCS2A02G485100;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6RHL6];gene_id=TraesCS2A02G485100;logic_name=iwgsc_high_conf
2A,IWGSC,gene,727172686,727180984,.,-,.,ID=gene:TraesCS2A02G495600;biotype=protein_coding;gene_id=TraesCS2A02G495600;logic_name=iwgsc_high_conf
2A,IWGSC,gene,733215922,733217547,.,-,.,ID=gene:TraesCS2A02G504300;biotype=protein_coding;gene_id=TraesCS2A02G504300;logic_name=iwgsc_high_conf
2A,IWGSC,gene,733540216,733543361,.,+,.,ID=gene:TraesCS2A02G504900;biotype=protein_coding;gene_id=TraesCS2A02G504900;logic_name=iwgsc_high_conf
2A,IWGSC,gene,738213691,738213996,.,+,.,ID=gene:TraesCS2A02G513600;biotype=protein_coding;gene_id=TraesCS2A02G513600;logic_name=iwgsc_high_conf
2A,IWGSC,gene,738342018,738343398,.,+,.,ID=gene:TraesCS2A02G513900;biotype=protein_coding;gene_id=TraesCS2A02G513900;logic_name=iwgsc_high_conf
2A,IWGSC,gene,746932407,746934512,.,-,.,ID=gene:TraesCS2A02G527100;biotype=protein_coding;description=ENDO1 [Source:Projected from Arabidopsis thaliana (AT1G11190) UniProtKB/TrEMBL%3BAcc:A0A178WKD4];gene_id=TraesCS2A02G527100;logic_name=iwgsc_high_conf
2A,IWGSC,gene,753530753,753537128,.,+,.,ID=gene:TraesCS2A02G543800;biotype=protein_coding;gene_id=TraesCS2A02G543800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,757880994,757887113,.,-,.,ID=gene:TraesCS2A02G550400;biotype=protein_coding;gene_id=TraesCS2A02G550400;logic_name=iwgsc_high_conf
2A,IWGSC,gene,762017471,762019722,.,+,.,ID=gene:TraesCS2A02G558700;biotype=protein_coding;gene_id=TraesCS2A02G558700;logic_name=iwgsc_high_conf
2A,IWGSC,gene,762088073,762091198,.,+,.,ID=gene:TraesCS2A02G558800;biotype=protein_coding;gene_id=TraesCS2A02G558800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,762231177,762234699,.,+,.,ID=gene:TraesCS2A02G559100;biotype=protein_coding;gene_id=TraesCS2A02G559100;logic_name=iwgsc_high_conf
2A,IWGSC,gene,762984122,762985959,.,+,.,ID=gene:TraesCS2A02G561100;biotype=protein_coding;gene_id=TraesCS2A02G561100;logic_name=iwgsc_high_conf
2A,IWGSC,gene,764089317,764095873,.,-,.,ID=gene:TraesCS2A02G563400;biotype=protein_coding;gene_id=TraesCS2A02G563400;logic_name=iwgsc_high_conf
2A,IWGSC,gene,764148634,764151194,.,-,.,ID=gene:TraesCS2A02G563600;biotype=protein_coding;gene_id=TraesCS2A02G563600;logic_name=iwgsc_high_conf
2A,IWGSC,gene,764685267,764686294,.,-,.,ID=gene:TraesCS2A02G564400;biotype=protein_coding;gene_id=TraesCS2A02G564400;logic_name=iwgsc_high_conf
2A,IWGSC,gene,768466047,768469553,.,-,.,ID=gene:TraesCS2A02G571800;biotype=protein_coding;gene_id=TraesCS2A02G571800;logic_name=iwgsc_high_conf
2A,IWGSC,gene,776496315,776499210,.,+,.,ID=gene:TraesCS2A02G586000;biotype=protein_coding;gene_id=TraesCS2A02G586000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,2089831,2091638,.,+,.,ID=gene:TraesCS2B02G003800;biotype=protein_coding;gene_id=TraesCS2B02G003800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,6336691,6341938,.,+,.,ID=gene:TraesCS2B02G013000;biotype=protein_coding;gene_id=TraesCS2B02G013000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,9617719,9622480,.,+,.,ID=gene:TraesCS2B02G020200;biotype=protein_coding;gene_id=TraesCS2B02G020200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,10382823,10389006,.,+,.,ID=gene:TraesCS2B02G021700;biotype=protein_coding;gene_id=TraesCS2B02G021700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,10575914,10593462,.,-,.,ID=gene:TraesCS2B02G021800;biotype=protein_coding;gene_id=TraesCS2B02G021800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,10595588,10599145,.,+,.,ID=gene:TraesCS2B02G021900;biotype=protein_coding;gene_id=TraesCS2B02G021900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,10774920,10777666,.,-,.,ID=gene:TraesCS2B02G022600;biotype=protein_coding;gene_id=TraesCS2B02G022600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,10784940,10786902,.,-,.,ID=gene:TraesCS2B02G022800;biotype=protein_coding;gene_id=TraesCS2B02G022800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,13761206,13768959,.,+,.,ID=gene:TraesCS2B02G030200;biotype=protein_coding;gene_id=TraesCS2B02G030200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,13912945,13916230,.,-,.,ID=gene:TraesCS2B02G030600;biotype=protein_coding;gene_id=TraesCS2B02G030600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,14055477,14059744,.,-,.,ID=gene:TraesCS2B02G030800;biotype=protein_coding;gene_id=TraesCS2B02G030800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,19171858,19174837,.,-,.,ID=gene:TraesCS2B02G042300;biotype=protein_coding;description=Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL%3BAcc:W5BNU2];gene_id=TraesCS2B02G042300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,19440639,19445593,.,+,.,ID=gene:TraesCS2B02G042700;biotype=protein_coding;gene_id=TraesCS2B02G042700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,23046973,23053252,.,+,.,ID=gene:TraesCS2B02G046100;biotype=protein_coding;gene_id=TraesCS2B02G046100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,23118714,23124318,.,+,.,ID=gene:TraesCS2B02G046600;biotype=protein_coding;gene_id=TraesCS2B02G046600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,23533844,23535816,.,+,.,ID=gene:TraesCS2B02G046800;biotype=protein_coding;gene_id=TraesCS2B02G046800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,23580386,23583637,.,-,.,ID=gene:TraesCS2B02G047400;biotype=protein_coding;description=Heat shock protein 90 [Source:UniProtKB/TrEMBL%3BAcc:F4Y590];gene_id=TraesCS2B02G047400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,24264323,24279991,.,-,.,ID=gene:TraesCS2B02G049300;biotype=protein_coding;description=Terpene cyclase/mutase family member [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5U7S5];gene_id=TraesCS2B02G049300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,24506466,24514030,.,-,.,ID=gene:TraesCS2B02G049400;biotype=protein_coding;gene_id=TraesCS2B02G049400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,25233729,25243382,.,+,.,ID=gene:TraesCS2B02G051500;biotype=protein_coding;gene_id=TraesCS2B02G051500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,34098769,34101565,.,-,.,ID=gene:TraesCS2B02G067500;biotype=protein_coding;description=Dirigent protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341QGV2];gene_id=TraesCS2B02G067500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,34647441,34650753,.,+,.,ID=gene:TraesCS2B02G068200;biotype=protein_coding;gene_id=TraesCS2B02G068200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,45677737,45681758,.,+,.,ID=gene:TraesCS2B02G082100;biotype=protein_coding;gene_id=TraesCS2B02G082100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,47446538,47459306,.,-,.,ID=gene:TraesCS2B02G085000;biotype=protein_coding;gene_id=TraesCS2B02G085000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,66779845,66781882,.,-,.,ID=gene:TraesCS2B02G106000;biotype=protein_coding;gene_id=TraesCS2B02G106000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,66805366,66805932,.,-,.,ID=gene:TraesCS2B02G106100;biotype=protein_coding;gene_id=TraesCS2B02G106100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,69034520,69036397,.,-,.,ID=gene:TraesCS2B02G108100;biotype=protein_coding;gene_id=TraesCS2B02G108100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,71242929,71244417,.,-,.,ID=gene:TraesCS2B02G109700;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5BPL7];gene_id=TraesCS2B02G109700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,71292328,71293806,.,-,.,ID=gene:TraesCS2B02G109800;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5BND2];gene_id=TraesCS2B02G109800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,75990471,75991985,.,+,.,ID=gene:TraesCS2B02G112800;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6RMU2];gene_id=TraesCS2B02G112800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,76486292,76489168,.,-,.,ID=gene:TraesCS2B02G113100;biotype=protein_coding;gene_id=TraesCS2B02G113100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,76921538,76930843,.,-,.,ID=gene:TraesCS2B02G113600;biotype=protein_coding;gene_id=TraesCS2B02G113600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,77173187,77177473,.,-,.,ID=gene:TraesCS2B02G114000;biotype=protein_coding;description=Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A341QGG1];gene_id=TraesCS2B02G114000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,77779908,77785015,.,-,.,ID=gene:TraesCS2B02G114500;biotype=protein_coding;gene_id=TraesCS2B02G114500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,82361173,82362952,.,+,.,ID=gene:TraesCS2B02G118200;biotype=protein_coding;gene_id=TraesCS2B02G118200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,93704658,93707073,.,-,.,ID=gene:TraesCS2B02G125400;biotype=protein_coding;gene_id=TraesCS2B02G125400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,94032963,94034428,.,-,.,ID=gene:TraesCS2B02G125800;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UAL2];gene_id=TraesCS2B02G125800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,95239563,95241074,.,-,.,ID=gene:TraesCS2B02G127100;biotype=protein_coding;gene_id=TraesCS2B02G127100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,101234124,101236998,.,-,.,ID=gene:TraesCS2B02G134700;biotype=protein_coding;gene_id=TraesCS2B02G134700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,105906255,105908688,.,+,.,ID=gene:TraesCS2B02G138900;biotype=protein_coding;gene_id=TraesCS2B02G138900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,105908750,105914005,.,-,.,ID=gene:TraesCS2B02G139000;biotype=protein_coding;gene_id=TraesCS2B02G139000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,136636973,136638966,.,-,.,ID=gene:TraesCS2B02G164500;biotype=protein_coding;gene_id=TraesCS2B02G164500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,136813116,136815413,.,-,.,ID=gene:TraesCS2B02G164800;biotype=protein_coding;gene_id=TraesCS2B02G164800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,137012821,137015094,.,-,.,ID=gene:TraesCS2B02G165000;biotype=protein_coding;gene_id=TraesCS2B02G165000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,146779569,146781353,.,-,.,ID=gene:TraesCS2B02G172500;biotype=protein_coding;gene_id=TraesCS2B02G172500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,156914480,156922970,.,-,.,ID=gene:TraesCS2B02G181900;biotype=protein_coding;gene_id=TraesCS2B02G181900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,161142219,161146774,.,+,.,ID=gene:TraesCS2B02G186100;biotype=protein_coding;gene_id=TraesCS2B02G186100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,184899828,184900529,.,+,.,ID=gene:TraesCS2B02G206000;biotype=protein_coding;gene_id=TraesCS2B02G206000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,244702373,244703944,.,+,.,ID=gene:TraesCS2B02G240300;biotype=protein_coding;gene_id=TraesCS2B02G240300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,244760934,244762300,.,-,.,ID=gene:TraesCS2B02G240400;biotype=protein_coding;gene_id=TraesCS2B02G240400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,254626140,254628118,.,-,.,ID=gene:TraesCS2B02G248000;biotype=protein_coding;gene_id=TraesCS2B02G248000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,276492151,276492495,.,-,.,ID=gene:TraesCS2B02G253400;biotype=protein_coding;gene_id=TraesCS2B02G253400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,338732105,338773313,.,+,.,ID=gene:TraesCS2B02G261900;biotype=protein_coding;gene_id=TraesCS2B02G261900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,359315834,359316461,.,+,.,ID=gene:TraesCS2B02G266800;biotype=protein_coding;gene_id=TraesCS2B02G266800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,449514513,449516132,.,-,.,ID=gene:TraesCS2B02G314500;biotype=protein_coding;description=RING-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5TYC1];gene_id=TraesCS2B02G314500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,458071294,458082182,.,+,.,ID=gene:TraesCS2B02G321200;biotype=protein_coding;gene_id=TraesCS2B02G321200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,493242615,493243166,.,+,.,ID=gene:TraesCS2B02G346400;biotype=protein_coding;gene_id=TraesCS2B02G346400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,510058435,510062330,.,-,.,ID=gene:TraesCS2B02G357100;biotype=protein_coding;gene_id=TraesCS2B02G357100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,515048445,515051585,.,-,.,ID=gene:TraesCS2B02G362200;biotype=protein_coding;gene_id=TraesCS2B02G362200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,522833598,522836002,.,+,.,ID=gene:TraesCS2B02G366600;biotype=protein_coding;gene_id=TraesCS2B02G366600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,568030281,568032379,.,+,.,ID=gene:TraesCS2B02G399700;biotype=protein_coding;gene_id=TraesCS2B02G399700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,572163367,572164938,.,+,.,ID=gene:TraesCS2B02G403900;biotype=protein_coding;gene_id=TraesCS2B02G403900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,573206990,573212416,.,-,.,ID=gene:TraesCS2B02G405300;biotype=protein_coding;gene_id=TraesCS2B02G405300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,573593025,573594291,.,+,.,ID=gene:TraesCS2B02G405400;biotype=protein_coding;gene_id=TraesCS2B02G405400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,594683187,594684129,.,-,.,ID=gene:TraesCS2B02G415900;biotype=protein_coding;gene_id=TraesCS2B02G415900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,612064708,612066970,.,+,.,ID=gene:TraesCS2B02G425800;biotype=protein_coding;gene_id=TraesCS2B02G425800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,612081188,612084374,.,-,.,ID=gene:TraesCS2B02G426000;biotype=protein_coding;gene_id=TraesCS2B02G426000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,644144549,644150653,.,+,.,ID=gene:TraesCS2B02G450800;biotype=protein_coding;description=26S proteasome non-ATPase regulatory subunit 1 homolog [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6RL88];gene_id=TraesCS2B02G450800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,667785962,667803193,.,+,.,ID=gene:TraesCS2B02G471100;biotype=protein_coding;gene_id=TraesCS2B02G471100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,669435939,669444373,.,-,.,ID=gene:TraesCS2B02G472800;biotype=protein_coding;gene_id=TraesCS2B02G472800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,670841848,670844115,.,-,.,ID=gene:TraesCS2B02G473800;biotype=protein_coding;gene_id=TraesCS2B02G473800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,676764463,676768403,.,+,.,ID=gene:TraesCS2B02G479500;biotype=protein_coding;gene_id=TraesCS2B02G479500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,683034442,683040255,.,+,.,ID=gene:TraesCS2B02G486000;biotype=protein_coding;gene_id=TraesCS2B02G486000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,683173679,683176334,.,-,.,ID=gene:TraesCS2B02G486900;biotype=protein_coding;gene_id=TraesCS2B02G486900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,685741193,685746862,.,+,.,ID=gene:TraesCS2B02G488400;biotype=protein_coding;gene_id=TraesCS2B02G488400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,686817703,686820112,.,-,.,ID=gene:TraesCS2B02G489500;biotype=protein_coding;gene_id=TraesCS2B02G489500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,686834230,686838629,.,-,.,ID=gene:TraesCS2B02G489600;biotype=protein_coding;gene_id=TraesCS2B02G489600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,688239703,688243735,.,-,.,ID=gene:TraesCS2B02G490500;biotype=protein_coding;gene_id=TraesCS2B02G490500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,688430630,688434145,.,+,.,ID=gene:TraesCS2B02G490700;biotype=protein_coding;gene_id=TraesCS2B02G490700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,693321417,693326149,.,+,.,ID=gene:TraesCS2B02G496700;biotype=protein_coding;gene_id=TraesCS2B02G496700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,693723708,693728415,.,+,.,ID=gene:TraesCS2B02G497200;biotype=protein_coding;gene_id=TraesCS2B02G497200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,694048655,694054006,.,+,.,ID=gene:TraesCS2B02G497400;biotype=protein_coding;gene_id=TraesCS2B02G497400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,697707263,697714188,.,-,.,ID=gene:TraesCS2B02G503400;biotype=protein_coding;description=Phosphatidylinositol 4-phosphate 5-kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5U5A1];gene_id=TraesCS2B02G503400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,705326525,705328237,.,-,.,ID=gene:TraesCS2B02G509100;biotype=protein_coding;gene_id=TraesCS2B02G509100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,707597416,707612018,.,+,.,ID=gene:TraesCS2B02G511900;biotype=protein_coding;gene_id=TraesCS2B02G511900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,710743837,710746997,.,+,.,ID=gene:TraesCS2B02G515800;biotype=protein_coding;gene_id=TraesCS2B02G515800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,712828911,712830350,.,-,.,ID=gene:TraesCS2B02G518100;biotype=protein_coding;gene_id=TraesCS2B02G518100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,715021151,715024033,.,-,.,ID=gene:TraesCS2B02G520400;biotype=protein_coding;gene_id=TraesCS2B02G520400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,716047267,716053507,.,-,.,ID=gene:TraesCS2B02G521100;biotype=protein_coding;gene_id=TraesCS2B02G521100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,716809651,716816243,.,+,.,ID=gene:TraesCS2B02G521800;biotype=protein_coding;description=Serine/threonine protein kinase%2C Hyperosmotic stress respons [Source: Projected from Oryza sativa (Os03g0390200)];gene_id=TraesCS2B02G521800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,719168003,719170794,.,+,.,ID=gene:TraesCS2B02G524700;biotype=protein_coding;gene_id=TraesCS2B02G524700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,721715342,721719755,.,+,.,ID=gene:TraesCS2B02G527100;biotype=protein_coding;gene_id=TraesCS2B02G527100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727652802,727655234,.,-,.,ID=gene:TraesCS2B02G532000;biotype=protein_coding;gene_id=TraesCS2B02G532000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727679756,727682262,.,-,.,ID=gene:TraesCS2B02G532100;biotype=protein_coding;gene_id=TraesCS2B02G532100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727682860,727689186,.,+,.,ID=gene:TraesCS2B02G532200;biotype=protein_coding;gene_id=TraesCS2B02G532200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,728397380,728398594,.,-,.,ID=gene:TraesCS2B02G532600;biotype=protein_coding;gene_id=TraesCS2B02G532600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,729132686,729137065,.,-,.,ID=gene:TraesCS2B02G532900;biotype=protein_coding;gene_id=TraesCS2B02G532900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,731460182,731462978,.,-,.,ID=gene:TraesCS2B02G535500;biotype=protein_coding;gene_id=TraesCS2B02G535500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,734199796,734200667,.,-,.,ID=gene:TraesCS2B02G539100;biotype=protein_coding;gene_id=TraesCS2B02G539100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,734854651,734857116,.,+,.,ID=gene:TraesCS2B02G539700;biotype=protein_coding;gene_id=TraesCS2B02G539700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,744380918,744387850,.,+,.,ID=gene:TraesCS2B02G548400;biotype=protein_coding;gene_id=TraesCS2B02G548400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,747820903,747821580,.,-,.,ID=gene:TraesCS2B02G551700;biotype=protein_coding;gene_id=TraesCS2B02G551700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,747854621,747855307,.,-,.,ID=gene:TraesCS2B02G551800;biotype=protein_coding;gene_id=TraesCS2B02G551800;logic_name=iwgsc_high_conf
